temperatura,humedad_relativa,precipitacion,deficit_presion_vapor,velocidad_viento,temperatura_suelo,es_dia,radiacion,year,month,day,hour,id
14.5,49,0.0,0.85,17.0,17.8,0,0.0,2019,5,6,4,"00d9753e-6e90-4551-8354-2b8ecd23567e"
14.0,51,0.0,0.79,16.6,17.5,0,0.0,2019,5,6,5,"fed3056f-4b33-4461-9f7c-41d89a5fb8a6"
12.6,58,0.0,0.62,9.7,17.4,0,0.0,2019,5,6,6,"6c526c3a-cf1e-4e3f-a4cf-c89867a25846"
14.0,52,0.0,0.77,12.0,17.2,1,43.0,2019,5,6,7,"be364847-98b8-4815-802b-779acc1775d6"
17.9,38,0.0,1.28,9.4,18.7,1,237.0,2019,5,6,8,"a380fd00-7fd4-4ec1-9f60-f889aaa52aed"
21.2,27,0.0,1.84,12.8,21.4,1,473.0,2019,5,6,9,"eb0d21f1-45fa-4f4c-bb15-7265507e1b49"
23.6,21,0.0,2.31,18.6,24.4,1,679.0,2019,5,6,10,"bcde6521-574c-4d78-b6c0-2e7656cbe47a"
25.3,17,0.0,2.68,21.9,27.2,1,832.0,2019,5,6,11,"a2ce15dc-a725-4570-ac1b-65b86b7d773d"
26.8,13,0.0,3.07,25.1,29.8,1,944.0,2019,5,6,12,"6c8c2e97-8f7a-4e97-a5c7-b1d4beb856f5"
27.1,13,0.0,3.12,25.5,31.6,1,941.0,2019,5,6,13,"c5a004bd-7013-4c6a-8af7-2f85d2e55e24"
27.4,13,0.0,3.18,24.3,32.8,1,856.0,2019,5,6,14,"55ce7549-eeb9-4f05-b307-c0ee1023a623"
27.2,14,0.0,3.12,26.7,33.2,1,737.0,2019,5,6,15,"78122fdf-bbbf-48d2-981b-31dba661da32"
26.7,15,0.0,2.98,25.9,33.0,1,615.0,2019,5,6,16,"8fb04421-1863-4aec-b5f5-c4683446d6cf"
25.4,17,0.0,2.71,27.2,32.1,1,436.0,2019,5,6,17,"29854c58-ebe0-4885-b2fd-d43d83d57890"
24.9,16,0.0,2.66,26.0,31.1,1,231.0,2019,5,6,18,"749bd003-4bef-47ad-9a53-29bc437e00e0"
22.4,18,0.0,2.22,22.4,28.9,1,62.0,2019,5,6,19,"a77cc3bb-ebb7-4c46-badd-cdd2d68eae52"
20.9,20,0.0,1.98,24.0,26.8,0,0.0,2019,5,6,20,"8762ae39-aa02-4dd3-b8e2-bcf9a4905231"
19.9,21,0.0,1.84,20.7,25.2,0,0.0,2019,5,6,21,"da35f910-bb2c-42b2-b8f8-fa5c10929ffc"
19.0,22,0.0,1.71,14.0,23.8,0,0.0,2019,5,6,22,"a542f0c1-9f36-476e-ba9b-5e9158dfeff2"
17.0,25,0.0,1.46,7.3,22.4,0,0.0,2019,5,6,23,"fce68c49-ff60-4338-ac48-0d97999beab6"
15.8,27,0.0,1.31,8.0,21.1,0,0.0,2019,5,7,0,"6f9c1911-9101-4fcb-9593-3f82ba97fa42"
15.8,27,0.0,1.31,11.3,20.1,0,0.0,2019,5,7,1,"bbfbc4b5-f86d-493d-8077-3c58810d6fb5"
15.4,28,0.0,1.27,12.4,19.3,0,0.0,2019,5,7,2,"930f059e-4c89-435f-9e50-623cbcad2f82"
14.7,30,0.0,1.17,12.6,18.7,0,0.0,2019,5,7,3,"efbb3b79-4b3b-4e18-8a4d-08d7dcebc4a6"
14.2,33,0.0,1.1,12.3,18.1,0,0.0,2019,5,7,4,"bb7b543f-c21e-47fb-9b67-4edde9ecde18"
13.5,34,0.0,1.02,11.3,17.5,0,0.0,2019,5,7,5,"c9a52ceb-27a5-48b1-bcd2-554e192c01cc"
11.8,40,0.0,0.83,10.1,17.0,0,0.0,2019,5,7,6,"156e8841-546c-4ed1-9a97-39efb60e7856"
14.1,35,0.0,1.04,6.8,16.8,1,44.0,2019,5,7,7,"ece4cbc8-cfd8-469d-8378-772350666eee"
17.1,29,0.0,1.38,5.8,18.4,1,240.0,2019,5,7,8,"ea233b0b-4669-40f0-a089-f4070805efa4"
20.6,22,0.0,1.88,8.3,21.2,1,479.0,2019,5,7,9,"05b2fe93-d9ce-4f9d-a15c-66994695bfd1"
23.6,17,0.0,2.43,17.2,24.5,1,702.0,2019,5,7,10,"a82533af-bb99-469a-ba5b-93b6004ea588"
25.4,15,0.0,2.77,21.8,27.5,1,880.0,2019,5,7,11,"9f79806b-1604-4201-b40d-6a5fc32bb0b5"
27.0,13,0.0,3.1,22.4,30.2,1,997.0,2019,5,7,12,"dc2031f1-5862-4abe-a887-0e9f2e7178cf"
28.2,13,0.0,3.34,23.0,32.6,1,1044.0,2019,5,7,13,"9504554f-1b0e-4166-9f3b-75af716aab78"
28.6,13,0.0,3.43,23.5,34.2,1,993.0,2019,5,7,14,"56023c58-3a2c-4f47-bc71-c00e7aa7475d"
28.7,12,0.0,3.47,22.0,34.9,1,847.0,2019,5,7,15,"53fe9437-6af8-41da-8fb4-c05cb9d17d4a"
28.1,12,0.0,3.36,26.6,34.9,1,729.0,2019,5,7,16,"4e7b9f01-ecee-4517-af32-5bfc8a6ccaaf"
27.0,12,0.0,3.13,26.5,33.9,1,531.0,2019,5,7,17,"55711eb5-ec6e-4231-883e-a5b914fd2ea2"
26.1,13,0.0,2.95,23.6,32.6,1,296.0,2019,5,7,18,"dc951634-199a-4e94-b642-5c782fdc18db"
23.5,15,0.0,2.48,23.4,30.2,1,77.0,2019,5,7,19,"41cad28f-52f1-4452-903d-3499de16e6aa"
21.6,17,0.0,2.14,21.4,27.9,0,0.0,2019,5,7,20,"1e905119-0de1-44a6-95f3-b99d954913c0"
20.2,19,0.0,1.93,25.2,26.0,0,0.0,2019,5,7,21,"82c47e80-6895-4be8-9356-0f3c01161ffe"
19.2,19,0.0,1.81,28.8,24.4,0,0.0,2019,5,7,22,"ee8233c5-9ef0-4dd3-9f19-74c5bdd0b930"
18.4,19,0.0,1.71,25.2,23.2,0,0.0,2019,5,7,23,"279bc4f6-80e0-483d-9f92-dc4af0854de9"
17.3,21,0.0,1.57,20.7,22.1,0,0.0,2019,5,8,0,"ff0ab777-a791-4c24-94ed-db4b697f205c"
16.4,22,0.0,1.45,16.6,21.0,0,0.0,2019,5,8,1,"844f7c18-7f7e-470f-822b-0aa357d168d1"
15.3,23,0.0,1.34,14.6,20.1,0,0.0,2019,5,8,2,"cc126e6f-1a0c-4201-96ac-6d0b3b30790e"
14.7,24,0.0,1.27,16.1,19.3,0,0.0,2019,5,8,3,"2db7fb58-97d9-488d-8270-e438013d8ad4"
14.6,24,0.0,1.26,18.7,18.6,0,0.0,2019,5,8,4,"7fecdb34-cbf2-4702-a050-d86ec9878a2d"
14.0,27,0.0,1.17,17.9,18.0,0,0.0,2019,5,8,5,"761e2262-cb9a-4366-8673-b465c1f75e2f"
12.6,31,0.0,1.01,10.6,17.6,0,0.0,2019,5,8,6,"74198515-89c9-420d-8b37-1b17182e399d"
14.4,28,0.0,1.19,13.7,17.4,1,48.0,2019,5,8,7,"354b03c0-71dc-4ddc-9ec5-0f05aaeb6139"
19.0,20,0.0,1.77,15.3,18.8,1,252.0,2019,5,8,8,"44ea3661-4b6f-42a0-ba07-e6c223852653"
22.4,13,0.0,2.36,27.0,21.3,1,499.0,2019,5,8,9,"100109f6-eba8-44d8-b0ac-31129a8501ae"
24.4,11,0.0,2.73,31.0,24.1,1,727.0,2019,5,8,10,"fb56297c-86df-450f-9b34-5424680f4491"
26.2,9,0.0,3.1,32.2,27.0,1,907.0,2019,5,8,11,"e1f73609-61bd-4550-a479-be36b5e5e1f6"
27.3,8,0.0,3.34,29.2,29.7,1,1027.0,2019,5,8,12,"5e1a5754-e2c9-4e12-bd78-5290796eb5ce"
28.6,8,0.0,3.61,27.7,32.1,1,1070.0,2019,5,8,13,"f8842875-0e63-4526-a38d-135fd9e1a570"
29.0,8,0.0,3.7,27.0,33.9,1,1037.0,2019,5,8,14,"a32531f6-c98a-4fae-9e45-92b3f0c808d4"
29.0,8,0.0,3.69,26.2,34.9,1,930.0,2019,5,8,15,"31b2d53f-af86-40e7-b2ff-c93f36c58945"
28.5,9,0.0,3.56,25.5,35.0,1,759.0,2019,5,8,16,"1eec5440-e98a-4f12-bd48-d36884ef29be"
27.5,10,0.0,3.33,25.0,34.2,1,542.0,2019,5,8,17,"6eb0e375-7271-4057-b2b9-5dbda0429f95"
25.6,11,0.0,2.91,19.6,32.6,1,299.0,2019,5,8,18,"8f801a08-3de7-4b8c-a442-eb531f0e2849"
23.0,14,0.0,2.44,13.2,30.1,1,80.0,2019,5,8,19,"4b1f9e3e-3710-4f05-a171-e16d24072279"
20.9,16,0.0,2.09,18.9,27.7,0,0.0,2019,5,8,20,"9ccb117c-c033-49eb-9ecb-21af06ba7153"
19.4,17,0.0,1.87,18.6,25.7,0,0.0,2019,5,8,21,"3e32d2d5-e3e6-47e0-b584-d9d9dc18ab6d"
18.5,19,0.0,1.74,18.4,24.0,0,0.0,2019,5,8,22,"4c0d4152-04a9-4ce9-9184-2379b1513308"
17.6,20,0.0,1.61,17.6,22.7,0,0.0,2019,5,8,23,"5625d622-0928-46b8-920d-40bd6ae39a3f"
16.5,21,0.0,1.48,16.3,21.5,0,0.0,2019,5,9,0,"344f4b06-e4bd-4a24-b772-dfc45f354598"
15.7,22,0.0,1.39,16.1,20.5,0,0.0,2019,5,9,1,"2f6a58c1-2f5f-44c5-b054-18c0e07dac11"
15.0,23,0.0,1.31,16.2,19.7,0,0.0,2019,5,9,2,"fc834056-de76-46d6-9899-e37a6f25105a"
14.6,24,0.0,1.27,15.6,18.9,0,0.0,2019,5,9,3,"cceb5e93-ef63-4c64-86e5-840dbc650e13"
14.0,25,0.0,1.2,15.5,18.3,0,0.0,2019,5,9,4,"8e20950b-e414-47a0-8fa0-2aad3349ff7d"
13.3,26,0.0,1.14,17.2,17.7,0,0.0,2019,5,9,5,"1a32a97e-6406-4d2f-99c2-b958457ddaaa"
13.0,27,0.0,1.1,17.4,17.4,0,0.0,2019,5,9,6,"b8646e02-64cb-4ef9-acc3-9109ba99552b"
14.5,24,0.0,1.25,18.8,17.3,1,48.0,2019,5,9,7,"eb1051cc-ffcb-4148-a967-b81ed5a6c930"
19.3,19,0.0,1.82,17.8,18.7,1,254.0,2019,5,9,8,"fa9cc8d0-9696-438c-aa7b-1486edc6e83d"
22.0,14,0.0,2.27,25.7,21.2,1,500.0,2019,5,9,9,"38c0058c-46e9-4cfb-8d86-77d8393bd106"
24.1,11,0.0,2.68,28.6,24.0,1,727.0,2019,5,9,10,"bff589ec-af3c-419c-b1aa-c24b77d4389f"
25.8,9,0.0,3.02,27.3,27.0,1,908.0,2019,5,9,11,"d0e9fd07-57bf-4e8e-a0ea-1a85ff0c92d2"
26.8,11,0.0,3.14,25.7,29.8,1,1025.0,2019,5,9,12,"ae71282d-4688-45d1-a270-d385f6f7317f"
28.1,10,0.0,3.44,23.9,32.2,1,1064.0,2019,5,9,13,"71c585e9-2f69-4248-b31f-243305d80fc1"
28.7,9,0.0,3.57,26.0,34.0,1,1023.0,2019,5,9,14,"c5718824-68f3-495d-950f-c095e877b7f5"
28.3,10,0.0,3.46,26.8,34.8,1,898.0,2019,5,9,15,"3d553272-a401-465c-bd42-7e3efba0c30a"
27.6,12,0.0,3.25,27.5,34.6,1,716.0,2019,5,9,16,"12132ae3-2248-4a95-ba21-d11b8f3581ed"
26.2,14,0.0,2.95,27.0,33.6,1,498.0,2019,5,9,17,"7900ce1f-7b8e-4bd1-97f1-a07351426d6d"
24.0,16,0.0,2.5,23.7,32.0,1,268.0,2019,5,9,18,"5b71f3b9-64a9-47f6-942b-e92689f7611f"
22.4,19,0.0,2.2,22.3,29.6,1,74.0,2019,5,9,19,"402c79b9-e2da-4825-a7ac-7be800dd6658"
20.8,21,0.0,1.94,22.7,27.4,0,0.0,2019,5,9,20,"1bed1e57-6fe5-4372-919a-deb6c66dde8e"
19.6,22,0.0,1.79,24.0,25.6,0,0.0,2019,5,9,21,"b9af7c38-505f-4bb5-989c-e1204c6e6c19"
18.3,23,0.0,1.64,23.5,24.0,0,0.0,2019,5,9,22,"8904b491-841c-4360-9868-867322bc926b"
17.6,23,0.0,1.56,23.1,22.7,0,0.0,2019,5,9,23,"255eae80-3557-489c-8b7c-b83824712bb7"
17.0,23,0.0,1.5,21.3,21.7,0,0.0,2019,5,10,0,"4eb0775d-9aaa-4a08-8d6e-b82d563158c0"
16.3,22,0.0,1.44,23.2,20.7,0,0.0,2019,5,10,1,"fcdd74de-44af-4d42-8403-0092100f5582"
15.8,22,0.0,1.4,21.5,19.9,0,0.0,2019,5,10,2,"a0f7cb18-18a6-4438-a76e-cd92334af798"
14.9,23,0.0,1.31,16.5,19.1,0,0.0,2019,5,10,3,"c7b6604e-428a-4f7c-b8d2-3c0f36fd81b1"
13.7,25,0.0,1.18,11.3,18.3,0,0.0,2019,5,10,4,"54adaa46-50b0-438d-bf6b-c285c0ca3494"
12.1,28,0.0,1.01,8.5,17.4,0,0.0,2019,5,10,5,"a264b807-579f-45f9-81ac-a4c810b4fa1a"
11.6,31,0.0,0.95,12.6,16.7,0,0.0,2019,5,10,6,"80ba607e-d7fd-4720-946c-a930e8983432"
13.2,28,0.0,1.09,13.9,16.5,1,49.0,2019,5,10,7,"cca66cb4-3907-4b85-a0cd-de4388784b3a"
17.7,21,0.0,1.6,7.7,18.2,1,253.0,2019,5,10,8,"33c66856-8c85-40c4-8e2c-c8259f06c9d6"
20.8,16,0.0,2.07,10.1,21.1,1,497.0,2019,5,10,9,"bca43652-18b2-47b6-b59c-691b271e1de2"
23.2,12,0.0,2.5,13.7,24.5,1,722.0,2019,5,10,10,"b5940ce5-2d79-4f09-932b-2285f6b7f9c8"
24.8,10,0.0,2.82,13.0,27.9,1,901.0,2019,5,10,11,"aecb31f6-fe9b-4caf-9b1e-7705d5a91834"
26.2,9,0.0,3.1,10.8,31.3,1,1018.0,2019,5,10,12,"a8642570-1bd8-4668-9471-1ae3b73d0297"
27.3,8,0.0,3.35,9.8,34.2,1,1063.0,2019,5,10,13,"84194790-c69f-4d62-83e2-099436dc4950"
28.2,7,0.0,3.57,10.8,36.4,1,1033.0,2019,5,10,14,"51696a46-32da-477d-9dcf-71fd31407ada"
28.6,6,0.0,3.68,12.7,37.5,1,929.0,2019,5,10,15,"de61bce5-f707-4f9b-9423-8f3d64f96e7b"
28.5,6,0.0,3.65,14.2,37.4,1,759.0,2019,5,10,16,"a5ae8fd3-6a6f-42ea-83a9-fa3b6ba46366"
28.2,6,0.0,3.6,15.2,36.4,1,541.0,2019,5,10,17,"643306c0-2115-467c-a01f-015c24c6aaf8"
26.8,8,0.0,3.23,20.9,34.3,1,298.0,2019,5,10,18,"0d25d245-9130-4155-84c4-b898e0febd5b"
24.6,11,0.0,2.77,13.8,31.7,1,81.0,2019,5,10,19,"c904a398-9258-41c6-ae04-0a9d6ae28a89"
22.1,14,0.0,2.29,10.2,28.9,0,0.0,2019,5,10,20,"3612a547-e106-41fd-a6d6-1d76f96a7fc4"
20.1,20,0.0,1.89,6.4,26.7,0,0.0,2019,5,10,21,"d032463d-b95c-41a3-a4b5-72dbe4750425"
18.5,23,0.0,1.64,7.3,24.7,0,0.0,2019,5,10,22,"d1a5c8e2-0207-45b5-b69e-686ea28a3462"
17.7,25,0.0,1.52,13.5,23.3,0,0.0,2019,5,10,23,"c6920e8e-2429-4b9e-84aa-eed3d91012cf"
16.4,29,0.0,1.33,9.2,22.1,0,0.0,2019,5,11,0,"0e9d49e0-273e-4f30-bb03-917f4018e0e7"
16.4,30,0.0,1.3,3.3,20.9,0,0.0,2019,5,11,1,"6ea15fa0-05e2-46ea-ae45-35270a9869dc"
14.0,47,0.0,0.84,6.3,19.8,0,0.0,2019,5,11,2,"4f17c63a-723f-4d09-95c4-c954e968e8fd"
13.9,34,0.0,1.05,8.3,19.0,0,0.0,2019,5,11,3,"e9663412-a991-4450-a66b-6c606c249bef"
13.6,34,0.0,1.02,10.0,18.3,0,0.0,2019,5,11,4,"e7264576-733d-468e-a53a-8988de473a41"
13.3,37,0.0,0.96,9.3,17.7,0,0.0,2019,5,11,5,"c3ba0676-aa29-47d6-934c-98a8f1cb38f9"
12.6,42,0.0,0.85,5.0,17.1,0,0.0,2019,5,11,6,"ea2a9b82-c248-4a88-800f-f117f65b3048"
14.3,37,0.0,1.02,8.3,17.1,1,49.0,2019,5,11,7,"4b0833a0-b96d-4218-8631-199d2f8e0156"
18.3,28,0.0,1.51,6.5,18.8,1,249.0,2019,5,11,8,"d8aa32de-cb53-4cf2-829c-23b06de27dd6"
20.7,22,0.0,1.89,7.1,21.7,1,487.0,2019,5,11,9,"8e1daf77-dd49-4c73-a15f-ee7cdc974ebb"
23.0,17,0.0,2.32,9.4,25.2,1,708.0,2019,5,11,10,"3feb2ef9-c3c9-42c9-a465-45a614742c67"
25.1,14,0.0,2.74,10.7,28.7,1,885.0,2019,5,11,11,"67112c08-7204-4464-837f-6291d19a256d"
27.1,10,0.0,3.22,13.4,32.0,1,1002.0,2019,5,11,12,"b8d230d0-f8bc-4b34-8e7a-3ceba228a313"
28.3,8,0.0,3.55,17.4,34.5,1,1048.0,2019,5,11,13,"c606d44c-38d0-4a9d-8f10-685adc0af96c"
28.9,8,0.0,3.68,19.3,36.2,1,1019.0,2019,5,11,14,"09ace364-3218-432d-83fe-bba86fce2e3d"
29.1,8,0.0,3.73,20.1,37.0,1,916.0,2019,5,11,15,"7ecfc456-4a51-480a-bbc9-882d7012edcc"
28.8,8,0.0,3.65,19.3,36.9,1,746.0,2019,5,11,16,"dd3eac0f-79c2-4c97-8814-49ab3cbd3797"
28.2,8,0.0,3.52,19.3,35.9,1,526.0,2019,5,11,17,"eef11592-9199-4cd7-b3ed-cb146a6a657f"
26.8,9,0.0,3.22,20.8,34.1,1,292.0,2019,5,11,18,"aa7cd9f6-2088-4c65-8936-24ee0b253759"
24.8,10,0.0,2.83,15.9,31.6,1,80.0,2019,5,11,19,"266239f6-0094-4b19-b112-df42110b9c20"
22.5,12,0.0,2.41,10.9,29.0,0,0.0,2019,5,11,20,"6fd2b67d-6ffc-4bc7-b6b8-1a006820ffc9"
20.9,13,0.0,2.15,9.6,26.8,0,0.0,2019,5,11,21,"5d42c382-b90e-4cfb-9b80-d83e8e3a8ed2"
18.0,17,0.0,1.71,8.4,24.9,0,0.0,2019,5,11,22,"0fef9e14-0086-4133-929a-4de4bed02dd4"
17.6,23,0.0,1.55,7.7,23.2,0,0.0,2019,5,11,23,"2ac8125a-4564-4c36-967f-a5b2c6918c48"
17.0,32,0.0,1.32,13.3,22.0,0,0.0,2019,5,12,0,"ec6b71ab-ee6b-47f2-8179-fc3a8b61f717"
16.7,33,0.0,1.28,16.1,21.1,0,0.0,2019,5,12,1,"1697c712-f41e-42e6-ad7f-b9d4eac6dd40"
16.4,32,0.0,1.27,13.5,20.3,0,0.0,2019,5,12,2,"5f457e0e-bf83-413f-afab-608e69efa9b6"
15.7,34,0.0,1.19,12.7,19.6,0,0.0,2019,5,12,3,"9cca1c25-8aba-4a49-87f2-d4945f3a766a"
14.9,36,0.0,1.08,11.6,19.0,0,0.0,2019,5,12,4,"77e4aa0c-bf01-4af2-86a0-63ac7ffb28b6"
14.6,37,0.0,1.05,13.5,18.5,0,0.0,2019,5,12,5,"4bef1ba4-7697-44cb-8f2b-9126f33d24ba"
14.1,38,0.0,1.0,12.8,18.2,0,0.0,2019,5,12,6,"dc15dcc1-3987-458f-89d9-ee0330e52cec"
16.1,33,0.0,1.22,16.5,18.2,1,48.0,2019,5,12,7,"8ee59de2-d4a2-4f55-a3c7-947ccbccfbaa"
19.6,28,0.0,1.66,14.8,19.7,1,242.0,2019,5,12,8,"c23d1b6c-c5f3-4358-91b4-079b1daf75f6"
21.8,23,0.0,2.0,12.4,22.3,1,478.0,2019,5,12,9,"e22f1f25-6751-4c43-98c7-8d5e18d68cb8"
23.5,21,0.0,2.3,9.7,25.6,1,695.0,2019,5,12,10,"9a58b77d-96a4-4370-b499-039b6c341a62"
25.2,18,0.0,2.62,9.0,29.2,1,869.0,2019,5,12,11,"86ef72d7-27c8-4dbd-806c-9c2217bd8eac"
26.9,16,0.0,2.97,10.1,32.6,1,982.0,2019,5,12,12,"d3c203a4-2d95-4120-98cd-f503a6bca08c"
28.2,14,0.0,3.29,13.4,35.3,1,1024.0,2019,5,12,13,"8fda52ee-182a-4060-a31e-6214a63b89e3"
29.1,13,0.0,3.51,17.1,37.0,1,1001.0,2019,5,12,14,"a05f6138-2ec1-49cd-843b-ee39cd99badf"
29.4,13,0.0,3.58,18.8,37.9,1,894.0,2019,5,12,15,"ad0f07fc-2a26-4785-baec-1ef19b455681"
29.3,12,0.0,3.57,21.2,37.4,1,659.0,2019,5,12,16,"23df9a40-82ae-4aff-9234-92b20849ef18"
28.4,13,0.0,3.35,23.0,36.0,1,411.0,2019,5,12,17,"fab5475e-42d3-49d9-bc00-e706ddcb8957"
26.6,15,0.0,2.97,28.8,34.0,1,244.0,2019,5,12,18,"dab325ca-65b4-404d-8db9-8b55b4f09a90"
24.6,15,0.0,2.63,26.0,31.6,1,72.0,2019,5,12,19,"e37bd754-6d0d-4f8d-9b48-551e6d9cc69a"
22.0,21,0.0,2.09,23.7,29.2,0,0.0,2019,5,12,20,"12db0f6c-e517-4e26-89fa-8e02c33b2bf7"
20.3,26,0.0,1.77,26.4,27.1,0,0.0,2019,5,12,21,"38fbad39-afd9-4a59-a7c5-6482dea971b7"
19.6,27,0.0,1.66,23.0,25.5,0,0.0,2019,5,12,22,"6e5313c4-12f3-45b3-a839-c60d8d4aef70"
18.7,30,0.0,1.5,14.8,24.1,0,0.0,2019,5,12,23,"d0e178a6-8d25-4f18-8a0b-5f302f85220f"
17.8,34,0.0,1.35,12.8,22.9,0,0.0,2019,5,13,0,"feb7a65a-8e43-4cb7-8de3-0c50f753d4c6"
17.1,35,0.0,1.26,13.0,21.9,0,0.0,2019,5,13,1,"55aff4ad-5d54-4f18-99e9-cffb3e9ff9bf"
16.5,36,0.0,1.2,12.6,21.0,0,0.0,2019,5,13,2,"5139a8e2-007f-4e93-9db8-983bc0c0ad11"
16.1,36,0.0,1.16,13.5,20.3,0,0.0,2019,5,13,3,"70e55237-fb64-49de-8a8e-16922bedf984"
15.5,39,0.0,1.08,13.0,19.6,0,0.0,2019,5,13,4,"bb51adb7-4a4e-4f0c-b791-60f34843e0c6"
14.8,42,0.0,0.98,13.6,19.0,0,0.0,2019,5,13,5,"8fcb1e30-7775-4896-8e1c-02221bd4fb16"
13.6,48,0.0,0.82,11.8,18.3,0,0.0,2019,5,13,6,"4de1c6ee-7d1e-4325-9517-0da28228b033"
15.4,43,0.0,0.99,13.7,18.2,1,49.0,2019,5,13,7,"e714ff64-a8d1-4f0f-8fd4-cbc42ea92b30"
19.5,32,0.0,1.55,9.8,19.8,1,243.0,2019,5,13,8,"696beaee-2ccc-48a3-b257-70d47a0f2303"
21.6,22,0.0,2.01,7.6,22.6,1,478.0,2019,5,13,9,"2fa6bf6a-7190-4c23-b4cf-e43ec99e5ee7"
23.5,19,0.0,2.35,6.6,26.1,1,696.0,2019,5,13,10,"55913a67-195a-4872-966c-c343785f1b19"
25.4,17,0.0,2.69,6.9,29.9,1,871.0,2019,5,13,11,"e21a9a39-3356-47bb-a82b-3ac53b42e929"
27.6,14,0.0,3.17,13.2,33.2,1,985.0,2019,5,13,12,"63c4f689-1351-4ddd-bcbe-7c7a42ae7cb8"
28.9,13,0.0,3.49,22.1,35.4,1,1031.0,2019,5,13,13,"80d5752e-8d05-49ac-b0a6-eb8294372332"
29.4,13,0.0,3.57,24.3,36.6,1,986.0,2019,5,13,14,"f3efc190-8d4c-4dfc-bfb5-b372091a26c5"
30.1,12,0.0,3.77,27.4,37.2,1,886.0,2019,5,13,15,"fa0a1773-7922-437e-a3a3-a9f8410f9411"
28.9,12,0.0,3.49,28.9,36.5,1,633.0,2019,5,13,16,"e0df72ca-cb11-4fd7-9e10-67c02e0aa0b7"
27.8,12,0.0,3.31,28.5,35.5,1,513.0,2019,5,13,17,"2295822f-5223-4622-961d-312af144b2ac"
26.7,11,0.0,3.11,28.5,33.7,1,282.0,2019,5,13,18,"368246ad-df49-4395-a82d-3c3fa012b876"
24.5,13,0.0,2.69,21.1,31.3,1,81.0,2019,5,13,19,"8d4dfb1d-667b-46d6-aeb0-026d62e0ed75"
22.4,14,0.0,2.32,21.8,29.0,0,0.0,2019,5,13,20,"10e749a0-0818-471a-8514-6a95e243d102"
20.9,19,0.0,2.01,25.4,27.0,0,0.0,2019,5,13,21,"150f6066-9520-4193-bbda-aa1c66671907"
20.1,22,0.0,1.84,20.5,25.5,0,0.0,2019,5,13,22,"c9bceab1-cb9f-47e9-8a76-1fb7568abf7e"
19.7,23,0.0,1.76,5.8,24.0,0,0.0,2019,5,13,23,"aea5a28b-e9e5-4780-bf39-12b689f3e6a5"
16.7,29,0.0,1.36,6.6,22.5,0,0.0,2019,5,14,0,"1d04ff45-4de0-4f31-8766-1d7849edb0bc"
16.7,28,0.0,1.38,10.5,21.5,0,0.0,2019,5,14,1,"05ecc90e-ef96-4472-807f-ceffb74e6311"
15.5,28,0.0,1.26,10.9,20.6,0,0.0,2019,5,14,2,"0221a496-68ab-46cc-bd96-817acd1bb04b"
15.2,32,0.0,1.18,13.1,19.9,0,0.0,2019,5,14,3,"28f7f2c8-c5f8-4245-8e0f-17450198f387"
15.1,34,0.0,1.14,13.4,19.3,0,0.0,2019,5,14,4,"ed604672-7c1f-4819-9e0a-f6fa2f407bed"
14.4,34,0.0,1.08,11.0,18.7,0,0.0,2019,5,14,5,"a229eca7-95e5-41c5-8b71-0793a28bddf1"
13.2,33,0.0,1.01,8.2,18.1,0,0.0,2019,5,14,6,"322d36ca-3909-4068-9142-3cd38a001618"
14.4,32,0.0,1.12,9.5,18.0,1,50.0,2019,5,14,7,"6c873bc4-5d6e-4e9b-9fa5-e197e6bd0759"
19.4,24,0.0,1.71,6.2,19.7,1,247.0,2019,5,14,8,"28c18130-b304-42dc-8649-03b7159899c6"
21.7,24,0.0,1.96,7.6,22.6,1,482.0,2019,5,14,9,"3230f142-2378-490e-829b-433dee45c454"
23.7,21,0.0,2.32,7.1,26.1,1,700.0,2019,5,14,10,"5b8260bf-282c-4488-9098-6cbc47a10ff6"
25.9,16,0.0,2.8,7.2,29.8,1,873.0,2019,5,14,11,"864fd747-e6a1-4e9b-8d12-9d24ca5f95d3"
28.0,12,0.0,3.34,10.8,33.3,1,987.0,2019,5,14,12,"03c5dfbf-c5ba-473e-8dc8-1a5eee9e975e"
29.5,9,0.0,3.75,16.8,35.8,1,1033.0,2019,5,14,13,"3097f436-692f-4d1b-8387-2532152c5a61"
29.9,11,0.0,3.78,18.6,37.4,1,1008.0,2019,5,14,14,"9676fb7b-a657-4f29-b652-9bc96bf4f12a"
30.2,12,0.0,3.78,16.7,38.3,1,905.0,2019,5,14,15,"bc8a03f8-b4e8-421d-9faa-03fb91dd3cc2"
30.3,11,0.0,3.86,17.7,38.2,1,708.0,2019,5,14,16,"c496f427-6c0c-4e7a-9233-d5ba710ea45b"
29.5,10,0.0,3.69,27.9,36.8,1,441.0,2019,5,14,17,"7601722d-ad9e-4364-bb82-cfd4db55f9b2"
28.1,12,0.0,3.35,26.2,35.2,1,268.0,2019,5,14,18,"eaf81ad6-2ca2-482a-aa36-da4b7b94f98e"
26.1,13,0.0,2.96,21.3,32.7,1,56.0,2019,5,14,19,"688df1a6-2753-437a-8ab3-e6c295461150"
23.2,26,0.0,2.1,10.4,30.2,0,0.0,2019,5,14,20,"40bb289c-c58d-49bb-9a01-361ae2bdf480"
20.0,67,0.0,0.77,12.8,28.0,0,0.0,2019,5,14,21,"fda0ebfd-e98d-4b8f-bd30-8161e846ddd4"
